player,action,time_stamp
player3,TeleportPart,10.680081287124228
player1,TeleportPart,11.145953045995359
player1,TeleportPart,11.15621120150066
player1,Assemble,11.462758587280986
player1,TeleportPart,11.522839637548303
player1,TeleportPart,11.527154707880802
player3,Assemble,11.634210216381781
player2,TeleportPart,11.702171793447732
player2,TeleportPart,11.710744338962021
player3,SpawnPart,12.202815247206313
player3,SpawnPart,12.344671107804455
player2,Assemble,12.556147093769761
player2,TeleportPart,12.854229711835757
player1,Assemble,13.728515068495692
player3,TeleportPart,14.11810693672322
player3,TeleportPart,14.781681988827348
player2,Assemble,14.827080564334118
player4,Assemble,14.946668992240511
player3,Assemble,15.06038716160269
player1,TeleportPart,15.22488777940437
player2,TeleportPart,15.2537573317956
player4,TeleportPart,15.271786135865613
player3,SpawnPart,15.286897261145391
player3,SpawnPart,15.292356979656924
player3,TeleportPart,15.313168253121983
player3,TeleportPart,15.858257722452691
player3,Assemble,16.15286716047256
player2,Assemble,16.323230096113846
player3,SpawnPart,16.353685184782677
player4,Assemble,16.41452277008366
player3,SpawnPart,16.514730413906452
player3,TeleportPart,16.523066671887538
player4,TeleportPart,16.67586211901723
player1,Assemble,17.130422079519125
player3,TeleportPart,17.138737037798307
player2,SpawnPart,17.208124818168297
player3,Assemble,17.264319806279588
player3,SpawnPart,17.282346475112423
player2,SpawnPart,17.28904031562505
player3,SpawnPart,17.363879844704854
player3,TeleportPart,17.50028802222665
player4,Assemble,17.564610484652817
player3,TeleportPart,17.637681855272
player4,SpawnPart,17.89956571386223
player4,SpawnPart,18.031333540432854
player2,SpawnPart,18.293761969933524
player4,SpawnPart,18.435591272945913
player2,SpawnPart,18.80407808494309
player1,Assemble,18.859686521762985
player3,Assemble,18.943660474507222
player2,TeleportPart,19.001053027447323
player2,TeleportPart,19.13459456017453
player3,SpawnPart,19.252908122515755
player2,Assemble,19.369217395106766
player4,SpawnPart,19.420219724107305
player3,SpawnPart,19.468315066309113
player3,TeleportPart,19.684350944772273
player4,SpawnPart,19.718999470055323
player2,TeleportPart,19.722714782902145
player1,TeleportPart,19.760419075749965
player3,TeleportPart,19.763807508277782
player2,Assemble,19.80582174284703
player2,TeleportPart,20.1337945939881
player3,Assemble,20.356571336124823
player2,Assemble,20.441926330619868
player4,SpawnPart,20.50935316947376
player3,SpawnPart,21.192842148582216
player3,SpawnPart,21.26345350686627
player3,TeleportPart,21.301075394177566
player4,SpawnPart,21.60681568450918
player3,TeleportPart,21.61260748162805
player4,TeleportPart,21.698876339146928
player1,Assemble,21.99865092611018
player2,SpawnPart,22.005560032516904
player1,Pass,22.19456164805019
player2,SpawnPart,22.395622415634797
player4,TeleportPart,22.59162088688438
player1,SpawnPart,22.829626420684953
player1,SpawnPart,22.839701154926093
player3,Assemble,22.860815966783143
player2,SpawnPart,23.044446515146873
player1,SpawnPart,23.902683444814386
player4,Assemble,24.01559401818471
player2,SpawnPart,24.215519919537453
player4,TeleportPart,24.360551688797294
player2,TeleportPart,24.51446889593513
player2,TeleportPart,24.521441358116547
player4,Assemble,24.76736461034463
player1,SpawnPart,25.075677666975132
player1,SpawnPart,25.222463676507736
player4,TeleportPart,25.558522328642237
player1,SpawnPart,25.792744375798822
player1,SpawnPart,26.14409713589244
player1,TeleportPart,26.223259770308115
player1,TeleportPart,26.22800392906113
player2,Assemble,26.447362409574957
player2,TeleportPart,26.44877734007436
player4,Assemble,26.705492513166206
player4,TeleportPart,26.865833402944
player4,Assemble,26.88206001221518
player4,TeleportPart,27.051610297328388
player2,Assemble,27.309635052192853
player2,TeleportPart,27.31643388698116
player2,Assemble,27.47425634243025
player2,SpawnPart,27.493043157419642
player4,Assemble,27.793129893394138
player4,TeleportPart,27.87768649847072
player4,Assemble,28.328071311089996
player1,Assemble,28.762573823764406
player4,SpawnPart,29.079466419239466
player2,SpawnPart,29.499473223324056
player2,SpawnPart,29.641231685134688
player1,TeleportPart,29.83808626122204
player4,SpawnPart,29.935579301079695
player4,SpawnPart,30.031765101470715
player4,SpawnPart,30.148876969710486
player1,TeleportPart,30.31408254123938
player2,SpawnPart,30.343579288659907
player4,SpawnPart,30.413603460384266
player2,SpawnPart,30.652399712820998
player2,TeleportPart,30.656878647982907
player2,TeleportPart,30.747647488760865
player4,SpawnPart,31.0055780110853
player4,SpawnPart,31.235532983566024
player4,TeleportPart,31.311769423791553
player1,Assemble,31.556244913466166
player1,TeleportPart,31.91992195682691
player2,Assemble,32.29101372435153
player1,Assemble,32.531987285524444
player1,Assemble,32.90145097539558
player4,TeleportPart,33.041223733584076
player1,TeleportPart,33.14280122728762
player4,Assemble,33.529441032667535
player2,TeleportPart,33.73543873317971
player4,TeleportPart,33.73868744962098
player4,Assemble,34.45666276866931
player4,TeleportPart,34.47257490479409
player2,Assemble,34.53388102537284
player1,Assemble,35.30637183233395
player1,SpawnPart,35.38268044177246
player1,SpawnPart,35.50049024746958
player1,SpawnPart,35.608273606958946
player1,SpawnPart,36.18224371596463
player4,Assemble,36.279595881467316
player4,TeleportPart,36.40792137195499
player1,SpawnPart,36.453280038109604
player1,SpawnPart,36.69926076720605
player2,TeleportPart,36.917905607523274
player4,Assemble,37.06707664579397
player1,SpawnPart,37.33278839559942
player1,TeleportPart,37.404686311686454
player4,TeleportPart,37.58801900856119
player1,TeleportPart,38.026260920547905
player2,Assemble,38.25335293842466
player4,Assemble,38.2942429509135
player1,Assemble,38.72665315275797
player4,TeleportPart,38.89937497431637
player1,TeleportPart,39.02221796275689
player1,TeleportPart,39.11216358402699
player1,Assemble,39.20624370406531
player1,TeleportPart,39.335664362407975
player2,TeleportPart,39.76285582996641
player1,Assemble,39.81950515950168
player1,Assemble,40.04459060888096
player1,TeleportPart,40.169092827048985
player4,Assemble,40.47638328614138
player4,SpawnPart,40.857819778307345
player2,Assemble,41.31100552738805
player4,SpawnPart,41.55937059734758
player4,SpawnPart,41.616491214785334
player1,Assemble,41.890388434098895
player4,SpawnPart,42.04136346629702
player1,Pass,42.10007235810017
player1,SpawnPart,42.18427870272706
player2,TeleportPart,42.33445878009275
player2,Assemble,42.39968882700198
player2,TeleportPart,42.517907887005215
player4,SpawnPart,42.539397941186316
player4,SpawnPart,42.61644621646113
player1,SpawnPart,42.68495753989927
player4,SpawnPart,42.74815813533052
player2,Assemble,42.78506884713962
player1,SpawnPart,43.07088040973205
player2,Assemble,43.152822787606866
player2,Pass,43.160683695256516
player2,SpawnPart,43.26229686121914
player3,SpawnPart,43.38294277183034
player3,TeleportPart,43.38340721824988
player1,SpawnPart,43.3879775019103
player3,Assemble,43.417672288671675
player3,TeleportPart,43.66055598389337
player4,TeleportPart,43.71000318613626
player3,Assemble,43.73428957141939
player3,Pass,43.775871574303245
player4,TeleportPart,43.82310559223478
player2,SpawnPart,43.947774659452065
player4,Assemble,44.29398927239925
player4,TeleportPart,44.41158676723474
player1,SpawnPart,44.62173569553238
player4,Assemble,44.741937126535234
player4,TeleportPart,44.768499913857326
player1,SpawnPart,45.101393868817595
player1,SpawnPart,45.172963366863975
player2,SpawnPart,45.32258552245274
player4,Assemble,45.38104883962538
player2,SpawnPart,45.514873394792424
player1,TeleportPart,45.826740194077004
player2,SpawnPart,45.99207170767707
player1,TeleportPart,46.08834068335257
player4,TeleportPart,46.118679861039034
player2,TeleportPart,46.301099917845896
player2,TeleportPart,46.5017971088678
player4,Assemble,46.68401155949326
player4,TeleportPart,46.83876752567968
player2,Assemble,47.27255959913444
player2,TeleportPart,47.40820525979097
player2,Assemble,47.54336351860205
player1,Assemble,47.571480102673625
player2,TeleportPart,47.9011619730665
player1,TeleportPart,48.04275713309985
player1,TeleportPart,48.075448211437035
player4,Assemble,48.291062581813755
player4,TeleportPart,48.49266725192742
player4,Assemble,48.54300936755349
player2,Assemble,48.63194795769739
player2,TeleportPart,48.685650431368245
player4,SpawnPart,48.69060761709354
player4,TeleportPart,48.759693015257895
player1,Assemble,48.92629923642111
player4,Assemble,49.13553040085489
player1,TeleportPart,49.137812780031446
player4,Pass,49.217442439943035
player4,SpawnPart,49.33068787638457
player1,Assemble,49.49552728011724
player4,SpawnPart,49.622544385476274
player4,SpawnPart,49.94529041822508
player1,Assemble,50.36079807175948
player4,SpawnPart,50.375995630275405
player1,TeleportPart,50.46538284725956
player4,SpawnPart,50.76510584380144
player2,Assemble,50.87076354538811
player4,SpawnPart,51.209910135049526
player2,TeleportPart,51.32779434471051
player2,Assemble,51.412018984803616
player1,Assemble,51.51890225149068
player4,SpawnPart,51.64021020707435
player1,SpawnPart,51.82253548161732
player2,TeleportPart,52.121477105839986
player2,Assemble,52.151519391017715
player4,TeleportPart,52.29669507796858
player4,TeleportPart,52.54780017308755
player4,Assemble,52.598232379821795
player2,Assemble,52.619145413988335
player4,TeleportPart,52.61992030498443
player1,SpawnPart,52.85622727057252
player4,Assemble,52.88108067271766
player1,SpawnPart,52.89271264159769
player2,Pass,52.91248146663576
player1,SpawnPart,53.009249561644005
player4,TeleportPart,53.068816526057184
player1,SpawnPart,53.21900260413572
player3,SpawnPart,53.25936849060141
player1,SpawnPart,53.42131790403742
player1,SpawnPart,53.43034213259927
player1,TeleportPart,53.52608651354915
player1,TeleportPart,53.673411868145756
player4,Assemble,53.7558920597302
player3,TeleportPart,53.89492396501272
player2,SpawnPart,54.07212854686997
player4,TeleportPart,54.396403923029766
player2,SpawnPart,54.426698683998104
player2,SpawnPart,54.556067567562174
player2,SpawnPart,54.999721991402616
player1,Assemble,55.190114674244704
player2,TeleportPart,55.451206980945166
player1,TeleportPart,55.850813867786215
player3,Assemble,55.8532458589796
player3,TeleportPart,55.90394964386291
player1,TeleportPart,56.032557510499394
player2,TeleportPart,56.036100542421956
player2,Assemble,56.24811414406949
player1,Assemble,56.27364508777064
player2,TeleportPart,56.62643681511493
player1,TeleportPart,56.68984940813213
player3,Assemble,56.726433887250195
player2,Assemble,56.908446319515875
player3,Pass,57.00004383474799
player2,TeleportPart,57.18808184420449
player2,Assemble,57.23586430623137
player2,SpawnPart,57.29657505971668
player2,SpawnPart,57.446436403373774
player2,SpawnPart,57.45411840384883
player2,SpawnPart,57.820525670305166
player2,TeleportPart,58.10341315328034
player2,TeleportPart,58.51320559397827
player2,Assemble,58.5731350499395
player1,Assemble,58.749723449369775
player2,TeleportPart,58.86831479078711
player4,Assemble,58.888411287916206
player4,TeleportPart,58.91530733506295
player4,Assemble,59.06599464018242
player4,TeleportPart,59.19172361014707
player1,Assemble,59.833115427142026
player1,TeleportPart,60.161797244277906
player1,Assemble,60.69433891380545
player1,Pass,60.90470091971077
player4,Assemble,61.14245714954734
player1,SpawnPart,61.280004143513345
player1,SpawnPart,61.38206362914418
player1,SpawnPart,61.53398334454835
player2,Assemble,61.622946757539665
player2,TeleportPart,61.885261785921344
player1,SpawnPart,61.912163263878895
player2,Assemble,62.028019867949446
player4,SpawnPart,62.20302868124238
player4,TeleportPart,62.2231714641829
player4,Assemble,62.35261314535356
player4,Pass,62.4617414337673
player2,SpawnPart,62.561844323855844
player1,SpawnPart,62.57385784568922
player1,SpawnPart,62.61532910831769
player2,SpawnPart,62.72700033905192
player1,SpawnPart,62.85627427806344
player1,TeleportPart,62.97589654833525
player1,TeleportPart,63.0968438996583
player4,SpawnPart,63.149803040001366
player2,SpawnPart,63.17362390560042
player4,SpawnPart,63.357260820814865
player1,Assemble,63.4869659593331
player2,SpawnPart,63.49820751020839
player4,SpawnPart,63.64303412811644
player4,SpawnPart,63.991789512960594
player2,SpawnPart,64.07292490136226
player4,SpawnPart,64.24802933763984
player2,TeleportPart,64.4548975371329
player4,SpawnPart,64.46361321048238
player1,TeleportPart,64.59792630954124
player2,TeleportPart,64.68700942783558
player4,SpawnPart,64.71065776119605
player1,TeleportPart,64.85192672184395
player1,Assemble,65.00854151986137
player2,Assemble,65.04972634243722
player4,TeleportPart,65.55669594893652
player2,TeleportPart,65.56586855072072
player4,TeleportPart,65.69735495227906
player1,TeleportPart,65.91816669941771
player4,Assemble,65.93216766864798
player4,TeleportPart,65.9658122100264
player4,Assemble,66.19211478227191
player4,TeleportPart,66.2447443898752
player4,Assemble,66.32663750446612
player2,Assemble,66.77496807319719
player4,TeleportPart,66.78593517180454
player4,Assemble,66.81169304560491
player4,TeleportPart,66.90326645392152
player1,Assemble,67.17949606378137
player4,Assemble,67.24107370472183
player4,TeleportPart,67.45568748113175
player2,TeleportPart,67.52156036283762
player1,Assemble,67.67714594591278
player2,Assemble,67.73977249148625
player1,TeleportPart,67.8065483539559
player1,Assemble,68.29430123690965
player1,SpawnPart,68.5380620691912
player4,Assemble,68.58946184362027
player1,SpawnPart,68.62256965439465
player1,SpawnPart,68.80323269882719
player4,SpawnPart,68.81545310843242
player1,SpawnPart,68.84579176817411
player1,SpawnPart,68.914284211598
player4,SpawnPart,69.08368464554474
player2,TeleportPart,69.09836946282005
player1,SpawnPart,69.20585910727974
player4,SpawnPart,69.28082261426842
player1,SpawnPart,69.28756642309301
player4,SpawnPart,69.39869554395965
player4,SpawnPart,69.51183890700207
player1,TeleportPart,69.60989793852023
player4,SpawnPart,69.87310869172953
player1,TeleportPart,69.92337324039676
player1,Assemble,69.99846523460911
player1,TeleportPart,70.07166355513752
player2,Assemble,70.13840664085484
player1,TeleportPart,70.22940628188584
player1,Assemble,70.4773274124041
player4,SpawnPart,70.48185153334092
player2,TeleportPart,70.78933116189489
player1,TeleportPart,70.8100289460583
player4,TeleportPart,71.04820919381763
player4,TeleportPart,71.13098350617022
player1,Assemble,71.31662341488928
player2,Assemble,71.35890049346548
player2,TeleportPart,71.45407949095956
player2,Assemble,71.52586337594484
player1,Assemble,71.71653102102192
player4,Assemble,71.79839288295767
player4,TeleportPart,72.02390805381674
player4,Assemble,72.18359765294966
player4,TeleportPart,72.26975793853104
player1,TeleportPart,72.50111046233128
player4,Assemble,73.05096770966423
player4,TeleportPart,73.13428679697303
player2,Assemble,73.45586182893544
player2,Pass,73.6505756097937
player2,SpawnPart,73.77905467532185
player1,Assemble,73.8386348507905
player2,SpawnPart,74.25331526286494
player1,Pass,74.42200714239002
player4,Assemble,74.48703593334294
player4,TeleportPart,74.76807986561647
player2,SpawnPart,74.82961915671079
player2,SpawnPart,74.83480736475194
player1,SpawnPart,74.84735588910888
player1,SpawnPart,74.92214924128913
player1,SpawnPart,75.1974231258284
player1,SpawnPart,75.24037344735056
player1,SpawnPart,75.27056915929214
player3,SpawnPart,75.41944413052016
player1,SpawnPart,75.44806822731022
player2,TeleportPart,75.55330234014248
player4,Assemble,75.70494664341682
player1,SpawnPart,75.72077153513652
player4,TeleportPart,75.73851559036233
player1,TeleportPart,75.83814012711335
player3,TeleportPart,76.24878985736039
player1,TeleportPart,76.27076721974248
player4,Assemble,76.31639357752272
player2,TeleportPart,76.32461025338326
player4,SpawnPart,76.3295628759782
player4,SpawnPart,76.5144959539903
player1,Assemble,76.57745830781289
player1,TeleportPart,76.60023521978171
player4,SpawnPart,76.64883202995738
player1,TeleportPart,76.65523071779012
player3,Assemble,76.76494829295801
player3,TeleportPart,76.8989131439814
player1,Assemble,76.98133314280756
player3,Assemble,77.07197607445197
player4,SpawnPart,77.11156272684943
player3,Pass,77.18192709709587
player1,TeleportPart,77.29517477373142
player4,SpawnPart,77.46590488615372
player4,SpawnPart,77.76071204183813
player4,SpawnPart,77.76556809033193
player4,TeleportPart,78.18796064466409
player2,Assemble,78.33919682111839
player2,TeleportPart,78.47426511205595
player4,TeleportPart,78.5434792451085
player1,Assemble,78.58121364659593
player2,Assemble,78.77772755971839
player4,Assemble,78.77989723829313
player2,TeleportPart,78.80139054028449
player2,Assemble,79.24573793767898
player4,TeleportPart,79.601614756202
player2,SpawnPart,79.84068567194332
player1,Assemble,79.88355203592523
player1,TeleportPart,79.95594511949157
player4,Assemble,80.16588903968405
player2,SpawnPart,80.47164917679747
player4,TeleportPart,80.72858290089793
player4,Assemble,80.75699345617211
player1,Assemble,80.77185806173803
player1,SpawnPart,80.94747017540327
player2,SpawnPart,80.99855962327103
player4,TeleportPart,81.23546219802563
player4,Assemble,81.62405857656492
player1,SpawnPart,81.80844014084303
player4,TeleportPart,81.8512040567511
player1,SpawnPart,81.95432146861319
player1,SpawnPart,82.15147168433371
player1,SpawnPart,83.43104323832
player1,SpawnPart,83.6267378145406
player4,Assemble,83.69035004512277
player4,TeleportPart,83.70326336659247
player1,SpawnPart,83.85764504075863
player1,TeleportPart,84.59463809058093
player1,TeleportPart,84.59774973867322
player1,Assemble,84.68281727936542
player1,TeleportPart,84.80485115092341
player1,TeleportPart,84.84139835868588
player4,Assemble,84.9514221706646
player4,SpawnPart,84.95828068378293
player4,TeleportPart,84.99232711399075
player1,Assemble,85.20225594780308
player2,SpawnPart,85.27002351573532
player1,TeleportPart,85.29072391158421
player1,Assemble,85.30546243363644
player2,SpawnPart,85.92522667160425
player2,TeleportPart,86.08520303942313
player1,Assemble,86.20892233819855
player2,TeleportPart,86.21641941616002
player1,TeleportPart,86.23004702946658
player1,Assemble,86.35359133167054
player1,Pass,86.43394307978325
player1,SpawnPart,86.90212595312396
player1,SpawnPart,86.96168870907226
player1,SpawnPart,86.97735984362646
player1,SpawnPart,87.21947023618972
player1,SpawnPart,87.23593020271656
player1,SpawnPart,87.48388853005281
player1,SpawnPart,87.55779179240857
player2,Assemble,87.57746052979216
player2,TeleportPart,87.70191069879347
player1,TeleportPart,87.92095568958035
player1,TeleportPart,88.0573924649876
player2,Assemble,88.28542993770462
player1,Assemble,88.39851319433798
player1,TeleportPart,88.44462712471302
player2,TeleportPart,88.70158098385345
player1,TeleportPart,88.71651168940345
player4,Assemble,88.91278183866237
player4,Pass,88.91864161904911
player4,SpawnPart,89.07804212248458
player4,SpawnPart,89.09047764430971
player1,Assemble,89.25279890343039
player2,Assemble,89.27731407984622
player4,SpawnPart,89.42917741666294
player1,TeleportPart,89.45723873399112
player4,SpawnPart,89.46996317803757
player2,TeleportPart,89.48550763462497
player4,SpawnPart,89.80892080157757
player1,Assemble,89.92059254996282
player1,Assemble,90.11505258922958
player4,SpawnPart,90.2426167395246
player4,SpawnPart,90.28633355127367
player4,TeleportPart,90.50423729618353
player1,TeleportPart,90.54734315807424
player4,TeleportPart,90.63895295638342
player1,Assemble,90.66218791430316
player1,SpawnPart,90.77281326983505
player1,SpawnPart,90.86059576878966
player4,Assemble,90.86791715241858
player4,TeleportPart,91.02194617044543
player1,SpawnPart,91.15042961231717
player1,SpawnPart,91.23278727090607
player1,SpawnPart,91.49797288437553
player1,SpawnPart,91.66193119680608
player1,SpawnPart,91.81406186398482
player4,Assemble,92.00722208002746
player1,TeleportPart,92.04702819993962
player1,TeleportPart,92.25336836409552
player4,TeleportPart,92.25940319662843
player4,Assemble,92.2823064020141
player1,Assemble,92.38757815433357
player4,TeleportPart,92.69802034641712
player1,TeleportPart,92.72718383462453
player1,TeleportPart,92.75710498709569
player1,Assemble,92.82186534410259
player1,TeleportPart,92.98462771249005
player2,Assemble,93.15241120800886
player4,Assemble,93.24865377125812
player4,TeleportPart,93.4840375173621
player4,Assemble,93.93871490441772
player4,TeleportPart,94.0563962263865
player1,Assemble,94.23141155210647
player2,TeleportPart,94.40811786245574
player2,Assemble,94.79308704135188
player2,TeleportPart,94.99087905624535
player1,Assemble,95.0529398504077
player1,TeleportPart,95.09860296790526
player4,Assemble,95.1634780331173
player4,SpawnPart,95.18703267372808
player1,Assemble,95.29686612610298
player1,Pass,95.3102117251642
player1,SpawnPart,95.46180308658816
player1,SpawnPart,95.51905841651605
player4,SpawnPart,95.55268717557747
player1,SpawnPart,95.72478922495033
player4,SpawnPart,95.72514389530201
player1,SpawnPart,95.7506991963184
player4,SpawnPart,95.77373298566769
player1,SpawnPart,95.95570917936641
player4,SpawnPart,96.0591809452648
player4,SpawnPart,96.53634885231824
player1,SpawnPart,96.57311144138691
player1,SpawnPart,96.58351598373407
player1,TeleportPart,96.64195220729941
player1,TeleportPart,96.69548407659109
player1,Assemble,96.8069444442412
player1,TeleportPart,96.95385392309956
player1,TeleportPart,97.1609134985553
player4,SpawnPart,97.20389545060945
player1,Assemble,97.53277626406663
player1,TeleportPart,97.62085038051742
player4,TeleportPart,97.90611472776435
player4,TeleportPart,98.06523603552948
player1,Assemble,98.17066733393804
player4,Assemble,98.29048354550524
player4,TeleportPart,98.2926869311057
player4,Assemble,98.38505108411398
player1,Assemble,98.39842669236164
player4,TeleportPart,98.45979403890831
player2,Assemble,98.52002731436444
player4,Assemble,98.63556218967783
player1,TeleportPart,98.65777092841661
player4,TeleportPart,98.81702903359307
player1,Assemble,98.90446794864782
player1,SpawnPart,98.92854123091956
player2,Assemble,98.95127736885
player4,Assemble,98.98061462320018
player4,TeleportPart,98.99852251119565
player1,SpawnPart,99.00611205689414
player2,Pass,99.07796222099857
player2,SpawnPart,99.17977216338667
player2,SpawnPart,99.20618118254421
player1,SpawnPart,99.2814653823687
player1,SpawnPart,99.33935020174357
player1,SpawnPart,99.37516060500673
player1,SpawnPart,99.39771697915602
player2,SpawnPart,99.41304200654925
player3,SpawnPart,99.42428242667438
player2,SpawnPart,99.51487945625318
player4,Assemble,99.74077595789532
player4,TeleportPart,99.7722939037464
player2,SpawnPart,99.81791406404764
player1,SpawnPart,99.87540942089039
player1,TeleportPart,99.91721131565141
player2,TeleportPart,99.99723919886645
player1,TeleportPart,100.0471444591307
player3,TeleportPart,100.21924728616922
player1,Assemble,100.25260255889434
player1,TeleportPart,100.28655229398274
player2,TeleportPart,100.44562717272122
player1,TeleportPart,100.5656706957044
player1,Assemble,100.8402324382932
player1,TeleportPart,100.87409364595987
player1,Assemble,101.01560336714793
player1,Assemble,101.18961789304934
player1,TeleportPart,101.23287730944429
player3,Assemble,101.60751079760828
player2,Assemble,101.79324881236553
player3,TeleportPart,101.80734382793011
player4,Assemble,101.95195064463027
player2,TeleportPart,101.98119594644172
player3,Assemble,102.05099587243605
player1,Assemble,102.15270056664146
player1,Pass,102.1876159038748
player3,Pass,102.34036760258337
player1,SpawnPart,102.35015834096343
player4,SpawnPart,102.36626249595143
player4,TeleportPart,102.65364183928999
player1,SpawnPart,102.69026404061837
player2,Assemble,102.71269114859037
player1,SpawnPart,102.8747539343891
player1,SpawnPart,102.99039678515754
player2,TeleportPart,103.01190830860772
player1,SpawnPart,103.17085982169459
player1,SpawnPart,103.20715857762771
player1,SpawnPart,103.34445910447774
player1,TeleportPart,103.41811090121197
player1,TeleportPart,103.4537130802602
player2,Assemble,103.47458332157852
player1,Assemble,103.66635302016051
player2,TeleportPart,103.6677755698736
player1,TeleportPart,103.67506085140505
player2,Assemble,103.72317752870306
player1,TeleportPart,103.74032352824199
player1,Assemble,103.7947336987746
player1,TeleportPart,103.83227217548402
player2,TeleportPart,103.86246055060003
player2,Assemble,103.98743086078393
player1,Assemble,104.55369560984445
player2,TeleportPart,104.61976499259501
player2,Assemble,104.98655479106742
player2,Assemble,105.34356294078759
player4,Assemble,105.39798576019892
player4,Pass,105.43230352820578
player2,Pass,105.47672197520961
player1,Assemble,105.55503996526714
player2,SpawnPart,105.95435462061248
player2,SpawnPart,105.98344214476018
player1,TeleportPart,106.00081213690031
player3,SpawnPart,106.00995919508478
player3,TeleportPart,106.02479864472072
player2,SpawnPart,106.05246729671366
player1,Assemble,106.14462180015134
player3,Assemble,106.17713144224712
player1,SpawnPart,106.29986564385831
player1,SpawnPart,106.58460737861071
player1,SpawnPart,106.62024289241869
player2,SpawnPart,106.62925748034063
player1,SpawnPart,106.85019356748039
player3,TeleportPart,107.27735024766046
player3,Assemble,107.45861202656536
player3,Pass,107.62638721426845
player2,SpawnPart,107.66250428075219
player1,SpawnPart,107.90554741037616
player1,SpawnPart,107.91101121409204
player4,SpawnPart,107.96394401277513
player1,SpawnPart,108.33816587587211
player2,TeleportPart,108.33920811884475
player1,TeleportPart,108.83087824264459
player2,TeleportPart,108.92512853089937
player4,TeleportPart,108.93743909632069
player4,Assemble,109.22060057400505
player4,Pass,109.25086218072657
player1,TeleportPart,109.46677796648056
player1,Assemble,109.74990446910506
player2,Assemble,109.81237959581419
player2,TeleportPart,109.81263171641186
player1,TeleportPart,110.18650411860892
player1,TeleportPart,110.2030443357865
player1,Assemble,110.40876633366297
player1,TeleportPart,110.80791927660037
player2,Assemble,111.60056935546649
player1,Assemble,111.63910075222353
player1,Assemble,111.86543361469234
player1,TeleportPart,111.97734767481606
player1,Assemble,111.98799559064763
player1,Pass,112.03987344764569
player1,SpawnPart,112.14248104323596
player2,TeleportPart,112.15086754125906
player1,SpawnPart,112.16656511125562
player1,SpawnPart,112.3029225180744
player2,Assemble,112.40216610117031
player2,TeleportPart,112.488174243981
player1,SpawnPart,112.56682909839931
player1,SpawnPart,112.638650782135
player1,SpawnPart,112.76541167830509
player1,SpawnPart,113.20535235168825
player1,TeleportPart,113.30542672834163
player1,TeleportPart,113.37360021278778
player1,Assemble,113.49534787879206
player1,TeleportPart,113.58022603413906
player2,Assemble,113.91485876882417
player1,TeleportPart,113.94218930903958
player1,Assemble,114.09293989063113
player1,TeleportPart,114.19905992131427
player2,TeleportPart,114.36000927668944
player1,Assemble,114.47209348210491
player1,Assemble,114.47236984049442
player2,Assemble,114.62753309810041
