player,action,time_stamp
player1,Assemble,56.675856132101025
player1,TeleportPart,56.82781788141188
player2,Assemble,56.82786322164346
player2,SpawnPart,56.88443107374968
player2,SpawnPart,57.24945501724343
player1,Assemble,57.57745966409793
player1,Pass,57.96570878096879
player1,SpawnPart,58.08860108934267
player1,SpawnPart,58.26468856357603
player1,SpawnPart,58.28546398560984
player4,Assemble,58.30259998882258
player4,Pass,58.356019536832235
player4,SpawnPart,58.41494813219224
player1,SpawnPart,58.46125369879653
player1,SpawnPart,58.48028564028145
player1,SpawnPart,58.55067912735818
player4,SpawnPart,58.592362544420745
player1,SpawnPart,58.620393150040734
player1,TeleportPart,58.66096894527558
player2,SpawnPart,58.92472481765485
player2,SpawnPart,58.93339806542118
player4,SpawnPart,59.02941543026163
player1,TeleportPart,59.032753906457934
player4,SpawnPart,59.29341425139827
player1,Assemble,59.4920947129283
player1,TeleportPart,59.5236046255869
player4,SpawnPart,59.54444561930813
player1,TeleportPart,59.555757576056365
player4,SpawnPart,59.59678588401406
player2,TeleportPart,59.61146382488397
player1,Assemble,59.69574800777797
player1,TeleportPart,59.706077424883766
player1,Assemble,59.713552326841196
player1,Assemble,59.74028542991943
player1,TeleportPart,59.8103310238078
player4,SpawnPart,59.96467343666839
player2,TeleportPart,60.39359595421635
player4,TeleportPart,60.82662790131027
player1,Assemble,61.399554461431926
player1,SpawnPart,61.56422069502244
player4,TeleportPart,61.78403127537427
player1,SpawnPart,61.791726427593595
player1,SpawnPart,62.08283195321364
player4,Assemble,62.255053203366124
player1,SpawnPart,62.32039502282667
player2,Assemble,62.412451735343375
player2,TeleportPart,62.63716938939647
player4,TeleportPart,62.849682846367614
player4,Assemble,62.880751718152204
player4,TeleportPart,63.06055469224201
player1,SpawnPart,63.22157303289203
player1,SpawnPart,63.266687836983586
player4,Assemble,63.300163147704616
player1,SpawnPart,63.302555753741736
player4,TeleportPart,63.38657299492256
player4,Assemble,63.45927971635721
player4,TeleportPart,63.91296671000854
player2,Assemble,64.02328687521923
player2,TeleportPart,64.0495428333667
player1,TeleportPart,64.10333682886099
player1,TeleportPart,64.21117586559163
player4,Assemble,64.24871132506969
player4,TeleportPart,64.32779155902041
player2,Assemble,64.37610614920881
player4,Assemble,65.01951441025649
player2,SpawnPart,65.41566103742461
player1,Assemble,65.46203152926546
player1,TeleportPart,65.49290510596572
player4,SpawnPart,65.56420334285403
player1,TeleportPart,65.72176946066867
player1,Assemble,66.08966140052513
player4,SpawnPart,66.09237473850085
player1,TeleportPart,66.13008506642035
player1,Assemble,66.24748777587833
player4,SpawnPart,66.39209702667813
player1,Assemble,66.45013073727748
player1,TeleportPart,66.49253876584156
player2,SpawnPart,66.49802655829461
player2,SpawnPart,66.79275748500636
player1,Assemble,66.92401433434863
player1,Pass,66.92601668865217
player1,SpawnPart,67.01485090068475
player1,SpawnPart,67.0149015580936
player2,SpawnPart,67.084226733374
player2,SpawnPart,67.0980924622229
player1,SpawnPart,67.10045311712267
player2,TeleportPart,67.24402021488262
player1,SpawnPart,67.44008182341314
player2,TeleportPart,67.53264616623731
player1,SpawnPart,67.55539773808455
player4,SpawnPart,67.61218210569481
player1,SpawnPart,67.66091295868743
player2,Assemble,67.66813880700485
player1,SpawnPart,67.9475487386689
player2,TeleportPart,68.05169994632327
player1,TeleportPart,68.07751935299918
player4,SpawnPart,68.34858633028759
player4,SpawnPart,68.39611080040258
player1,TeleportPart,68.41877089841387
player1,Assemble,68.46317504197025
player4,SpawnPart,68.66413450409529
player4,TeleportPart,68.77074910525205
player1,TeleportPart,68.83442672840424
player4,TeleportPart,69.0155129937853
player1,TeleportPart,69.16230513416954
player1,Assemble,69.1723400277351
player1,TeleportPart,69.24730892412973
player1,Assemble,69.30608235025183
player1,Assemble,69.31030350594519
player2,Assemble,69.5363909650896
player2,TeleportPart,69.73841891123588
player1,TeleportPart,69.84866580964605
player2,Assemble,70.45155294466088
player4,Assemble,70.89883728855325
player4,TeleportPart,71.23013557194902
player1,Assemble,71.31247096259226
player4,Assemble,71.45715233429824
player4,TeleportPart,71.5493393801983
player4,Assemble,71.57914956917385
player2,TeleportPart,71.68906654844791
player1,SpawnPart,71.73455214099698
player4,TeleportPart,71.87583586842433
player1,SpawnPart,72.11758905275013
player2,Assemble,72.25206701642782
player2,TeleportPart,72.44383290561215
player1,SpawnPart,72.51661861395134
player4,Assemble,72.56149720714471
player4,TeleportPart,72.77698536312903
player2,Assemble,72.78629815609924
player4,Assemble,72.94387339449487
player1,SpawnPart,73.01239323049124
player2,TeleportPart,73.02505278430513
player1,SpawnPart,73.1731057223196
player1,SpawnPart,73.4769667564988
player1,SpawnPart,73.48178723985342
player4,TeleportPart,73.62701494991117
player1,TeleportPart,73.9903950415105
player4,Assemble,74.44521242008427
player1,TeleportPart,74.55164052825546
player4,SpawnPart,74.65416856578267
player1,Assemble,74.6921066683456
player1,TeleportPart,74.96497030450682
player4,SpawnPart,75.04220640597876
player2,Assemble,75.06139315409209
player1,TeleportPart,75.13308294064127
player1,Assemble,75.20883722901756
player1,TeleportPart,75.21110717855204
player4,SpawnPart,75.40037175043065
player2,Assemble,75.48544100141599
player2,Pass,75.52833992682709
player4,SpawnPart,75.76626737450212
player2,SpawnPart,75.79870397985657
player4,SpawnPart,76.0864277430976
player2,SpawnPart,76.14651041957028
player2,SpawnPart,76.14686246137519
player4,SpawnPart,76.29873195040997
player1,Assemble,76.42382919147168
player4,SpawnPart,76.72107587320893
player4,TeleportPart,76.76486182706039
player3,SpawnPart,76.82285877415201
player2,SpawnPart,77.05002929347519
player4,TeleportPart,77.0952491621841
player3,TeleportPart,77.2186668894264
player1,Assemble,77.45303545703922
player3,Assemble,77.50749693243785
player1,TeleportPart,77.68078659069359
player3,TeleportPart,78.00275020660169
player2,SpawnPart,78.13204499128922
player4,Assemble,78.1749474901366
player1,Assemble,78.27512713563888
player4,TeleportPart,78.283154857816
player1,Pass,78.41787325357784
player4,Assemble,78.51649615921528
player1,SpawnPart,78.55049675418209
player1,SpawnPart,78.63055286192004
player2,TeleportPart,78.71864071394404
player1,SpawnPart,78.73514534176448
player2,TeleportPart,78.74121561248785
player4,TeleportPart,78.9994607253947
player3,Assemble,79.01073934089777
player3,Pass,79.17752018727597
player1,SpawnPart,79.203952009929
player1,SpawnPart,79.23966893152767
player1,SpawnPart,79.29481085620172
player1,SpawnPart,79.34525981378135
player1,TeleportPart,79.61391161512049
player1,TeleportPart,79.74077257012513
player1,Assemble,79.97103949493399
player1,TeleportPart,80.26756772157079
player1,TeleportPart,80.30122017901805
player2,Assemble,80.5119951524388
player4,Assemble,80.59452271604427
player2,TeleportPart,80.73621633784948
player1,Assemble,80.88308719863191
player1,TeleportPart,81.04699959744404
player4,TeleportPart,81.17555984109757
player1,Assemble,81.32368306012896
player4,Assemble,81.35264527499274
player1,Assemble,81.40788275205591
player1,TeleportPart,81.42990026945093
player1,Assemble,81.55105324396553
player4,TeleportPart,81.59589453569374
player1,SpawnPart,81.65361104137979
player1,SpawnPart,81.70132150328585
player1,SpawnPart,81.75410197713263
player2,Assemble,81.79503172726056
player2,TeleportPart,81.92831628327079
player4,Assemble,81.96270373141452
player4,TeleportPart,82.08827450708394
player4,Assemble,82.09610660179864
player1,SpawnPart,82.11895811828128
player2,Assemble,82.24121763931468
player1,SpawnPart,82.27136191004705
player1,SpawnPart,82.30991762744017
player2,TeleportPart,82.4808705917581
player4,SpawnPart,82.51079364743076
player1,SpawnPart,82.53916438831385
player2,Assemble,82.56044720750351
player4,TeleportPart,82.5674695930357
player1,TeleportPart,82.71586761858401
player1,TeleportPart,82.86105746058911
player4,Assemble,83.31139471686987
player4,Pass,83.95405447317881
player1,Assemble,83.99086382982436
player4,SpawnPart,84.15966095579374
player4,SpawnPart,84.16002825598187
player4,SpawnPart,84.18164809263185
player1,TeleportPart,84.21048581978756
player1,TeleportPart,84.24325548046896
player2,TeleportPart,84.29272190806168
player2,Assemble,84.29417001172834
player4,SpawnPart,84.387227580157
player2,TeleportPart,84.65203051325331
player4,SpawnPart,84.69804882094016
player1,Assemble,84.84194753152248
player1,TeleportPart,84.9617270395762
player4,SpawnPart,85.38851180315532
player1,Assemble,85.64081487505123
player4,SpawnPart,85.70218132326711
player4,TeleportPart,85.75140663952452
player4,TeleportPart,86.00687280160098
player1,Assemble,86.07238387568874
player1,TeleportPart,86.08735220121373
player1,Assemble,86.4769329603393
player1,Pass,86.5646487685568
player4,Assemble,86.56472741791063
player1,SpawnPart,86.63882183556368
player4,TeleportPart,86.67466488947305
player1,SpawnPart,86.81823806943784
player1,SpawnPart,86.8616099403528
player4,Assemble,86.94431818704265
player1,SpawnPart,87.0800600321001
player4,TeleportPart,87.12563751161203
player1,SpawnPart,87.21605936092644
player4,Assemble,87.3269886562197
player4,TeleportPart,87.39691835981058
player4,Assemble,87.41871809646115
player4,TeleportPart,87.52116220726494
player1,SpawnPart,87.67905673921918
player1,SpawnPart,87.69539877783377
player1,TeleportPart,87.74759643387813
player1,TeleportPart,87.84154620672169
player2,Assemble,87.8485180973677
player1,Assemble,88.02278292436588
player1,TeleportPart,88.02682493593055
player1,TeleportPart,88.06970947640936
player2,Assemble,88.11118538258911
player2,Pass,88.16697453726641
player1,Assemble,88.20168547479321
player1,TeleportPart,88.54135607601896
player2,SpawnPart,88.72374878459661
player3,SpawnPart,88.75833882562966
player4,Assemble,88.79252354223958
player2,SpawnPart,88.83428160803
player3,TeleportPart,88.86551838864713
player2,SpawnPart,89.10849058603804
player2,SpawnPart,89.12005757818592
player1,Assemble,89.13321913949369
player1,Assemble,89.29602749493709
player2,SpawnPart,89.34804790935827
player1,TeleportPart,89.35001985388209
player2,TeleportPart,89.52690419304912
player2,TeleportPart,89.61211288294255
player3,Assemble,89.63053456208418
player1,Assemble,89.72286118090135
player3,TeleportPart,89.77309926177129
player2,Assemble,89.99400845219368
player1,SpawnPart,90.14068562995813
player3,Assemble,90.33855757401886
player1,SpawnPart,90.36044064757719
player1,SpawnPart,90.49378015903321
player4,TeleportPart,90.49428298222557
player3,Pass,90.51726648893734
player1,SpawnPart,90.60180080748822
player1,SpawnPart,90.73726894108914
player1,SpawnPart,90.90171113128946
player1,SpawnPart,90.94642933322177
player1,TeleportPart,91.01299420437464
player4,Assemble,91.03032399152708
player1,TeleportPart,91.17869684234934
player2,TeleportPart,91.23040827849863
player4,SpawnPart,91.32840651287157
player2,Assemble,91.57472851951539
player2,TeleportPart,91.66121605504418
player1,Assemble,91.75855067453392
player1,TeleportPart,91.77672164889407
player4,TeleportPart,91.83248654146895
player4,Assemble,91.8485805747661
player1,TeleportPart,91.88229375411004
player1,Assemble,91.98712071467236
player4,Pass,92.01845977904777
player1,TeleportPart,92.04011479010016
player1,Assemble,92.21104997495786
player2,Assemble,92.4689185749355
player2,TeleportPart,92.81174170250274
player2,Assemble,93.00079852455703
player2,TeleportPart,93.10817852016065
player1,Assemble,93.18460278040907
player1,TeleportPart,93.29589514738541
player1,Assemble,93.36451720755005
player1,Pass,93.76307695151401
player1,SpawnPart,94.01335639649767
player1,SpawnPart,94.11210263979858
player2,Assemble,94.1194134321409
player1,SpawnPart,94.1634560194623
player1,SpawnPart,94.26023844939996
player1,SpawnPart,94.36471970276428
player1,SpawnPart,94.40094151222483
player2,TeleportPart,94.4329066342204
player1,SpawnPart,94.47837766610668
player1,TeleportPart,94.49661941916341
player1,TeleportPart,94.52597678666143
player1,Assemble,94.77592761153562
player1,TeleportPart,94.81094916395362
player1,TeleportPart,94.94910753999558
player2,Assemble,95.14223207869014
player1,Assemble,95.21783235630228
player1,TeleportPart,95.23392539635202
player1,Assemble,95.29667421617994
player1,Assemble,95.43189821952377
player2,Assemble,95.46538022116403
player1,TeleportPart,95.4850304438635
player2,Pass,95.6105299942914
player3,SpawnPart,95.63240824005089
player3,TeleportPart,95.69245469453708
player1,Assemble,95.77023683167455
player1,SpawnPart,95.86857013136938
player1,SpawnPart,95.94619481324723
player3,Assemble,95.98889780665633
player3,TeleportPart,95.9964957504374
player2,SpawnPart,96.01297792195332
player1,SpawnPart,96.2507788151796
player2,SpawnPart,96.3105878303518
player1,SpawnPart,96.51040104682971
player3,Assemble,96.7212918033806
player1,SpawnPart,96.84325586566861
player3,Pass,96.96781439283174
player1,SpawnPart,97.02160175321339
player1,SpawnPart,97.0529621060531
player1,TeleportPart,97.1683826066065
player2,SpawnPart,97.17740393494164
player1,TeleportPart,97.18639138944951
player1,Assemble,97.2117131099803
player1,TeleportPart,97.28613728324576
player1,TeleportPart,97.40047995815866
player1,Assemble,97.49890369100122
player2,SpawnPart,97.50116226996873
player2,SpawnPart,97.50946524617642
player4,SpawnPart,97.53149970681378
player4,TeleportPart,97.61484202229502
player1,TeleportPart,97.68030134035614
player4,Assemble,97.76273423123384
player1,Assemble,97.80889486443708
player1,Assemble,97.82799527844767
player1,TeleportPart,97.85105452331189
player1,Assemble,97.98778709127848
player4,Pass,98.10489449727366
player1,Pass,98.13307610614618
player2,TeleportPart,98.97885722812224
player2,TeleportPart,99.14338437191557
player2,Assemble,99.37478554695456
player2,TeleportPart,99.39336993917178
player2,Assemble,99.63899963828807
player2,TeleportPart,99.67166596186959
player2,Assemble,100.87306344661928
player2,TeleportPart,100.93393000309705
player2,Assemble,100.9572777832686
player2,TeleportPart,100.97163004562289
player2,Assemble,101.10447738005544
player2,TeleportPart,101.85803146714096
player2,Assemble,102.6122612746574
player2,Assemble,103.01318037549717
player2,Pass,103.17119207974257
player2,SpawnPart,103.28331407538764
player3,SpawnPart,103.42460642310641
player3,TeleportPart,103.79170390364091
player3,Assemble,103.84538950178347
player2,SpawnPart,103.89718075811824
player2,SpawnPart,104.0677742327595
player2,SpawnPart,104.09201183782828
player3,TeleportPart,104.10981541209415
player2,SpawnPart,104.3130603685781
player2,TeleportPart,105.28520389932484
player2,TeleportPart,105.8685161775431
player3,Assemble,106.57745110852724
player3,Pass,106.715246311488
player4,SpawnPart,106.87505021568471
player4,TeleportPart,107.06050094728948
player2,Assemble,107.10031968429311
player4,Assemble,107.19549162644407
player4,Pass,107.2050899899623
player2,TeleportPart,107.92084011957844
player2,Assemble,108.00833568194533
player2,TeleportPart,108.21383649886549
player2,Assemble,108.27182049511677
player2,TeleportPart,108.78418838348485
player2,Assemble,109.08643379198962
player2,TeleportPart,109.13870618639443
player2,Assemble,109.76870140005728
player2,TeleportPart,109.83250836999574
player2,Assemble,110.42781580369372
player2,Assemble,110.95780555322862
player2,Pass,110.9966472489696
player3,SpawnPart,111.20947896589738
player3,TeleportPart,111.26739300896766
player2,SpawnPart,111.5947245785747
player2,SpawnPart,111.5993540092096
player2,SpawnPart,111.82762537886373
player3,Assemble,111.95493354083267
player2,SpawnPart,111.98859889618208
player3,TeleportPart,112.06129009051136
player2,SpawnPart,112.5212980903378
player3,Assemble,112.63652002067036
player3,Pass,112.64244216463092
player4,SpawnPart,112.68304624268079
player2,TeleportPart,112.75171628936573
player2,TeleportPart,113.04048990801122
player4,TeleportPart,113.21799680066202
player4,Assemble,113.47156197394256
player4,Pass,113.72721344402437
player2,Assemble,114.07274529825538
player2,TeleportPart,114.1199404370229
player2,Assemble,115.29197742346469
player2,TeleportPart,115.58962670722585
player2,Assemble,115.81940369772587
